"City","State","Latitude","Longitude"
"Hudson","LA",32.037105,-92.585148
"Seminole","AL",30.515195,-87.473869
"Hurley","NY",41.924537,-74.061252
"Malta","MT",48.35972,-107.874283
"Bushnell","FL",28.664992,-82.112863
"London","AR",35.328973,-93.252955
"Security","CO",38.748519,-104.71388
"Branchville","NJ",41.146485,-74.752387
"Creighton","PA",40.587289,-79.778382
"Lake Tomahawk","OH",40.763807,-80.595187
"Colonial Village","NY",43.135056,-78.965875
"Adairsville","GA",34.368702,-84.934109
"Gateway","CO",38.682485,-108.975109
"Aplington","IA",42.584145,-92.884364
"Grand Junction","TN",35.048978,-89.187012
"Wawarsing","NY",41.758982,-74.357375
"Atlanta","ID",43.801567,-115.126747
"Freeport","OH",40.210623,-81.26622
"Simsboro","LA",32.534595,-92.788487
"Renfroe","GA",32.232652,-84.712422
"Riceville","IA",43.363857,-92.554069
"Danville","KY",37.645633,-84.77217
"Leyden","CO",39.844709,-105.184154
"Amador City","CA",38.419355,-120.824103
"Ravalli","MT",47.277151,-114.180668
"Elora","TN",35.01342,-86.355823
"Iron Springs","AZ",34.584746,-112.569895
"Lutts","TN",35.151192,-87.938085
"Walkersville","WV",38.869543,-80.456755
"Scipio","OK",35.058764,-95.980449
"Taloga","OK",36.042601,-98.98749
"Granite","OK",34.966227,-99.404424
"Brooks","MN",47.814407,-96.002256
"Wheeless","OK",36.723138,-102.918152
"Woodson","TX",33.014833,-99.054239
"Sibley","MO",39.178617,-94.19328
"Ironton","MI",45.256119,-85.18673
"Sharpes","FL",28.432225,-80.760054
"Canby","MN",44.708852,-96.276433
"Towanda","IL",40.563924,-88.898961
"Thawville","IL",40.675868,-88.116155
"Lima","IL",40.177546,-91.378483
"Highland","MD",39.178996,-76.957476
"Ethelsville","AL",33.415674,-88.216699
"Lake City","CA",41.642671,-120.216893
"Spokane","MO",36.868113,-93.296852
"Waverly","MN",45.06663,-93.966361
"Sicklerville","NJ",39.717337,-74.969333
"Hughson","CA",37.596876,-120.866041
"Wright","KS",37.780575,-99.892075
"Dore","ND",47.920575,-104.031044
"Madrid","NE",40.849997,-101.543501
"Almanor","CA",40.217386,-121.17413
"Pleasant Grove","KS",38.85556,-95.269695
"Pond Eddy","NY",41.44037,-74.823221
"Portal","GA",32.538222,-81.932338
"Pringle","PA",41.278137,-75.897141
"Minden","LA",32.615428,-93.286835
"Buyck","MN",48.121853,-92.523493
"Baileys Harbor","WI",45.064993,-87.124274
"Purvis","MS",31.143235,-89.409787
"Harrogate","TN",36.582305,-83.656858
"Nelsonville","OH",39.458681,-82.231816
"Warrendale","PA",40.6534,-80.079503
"Kings Park","VA",38.806224,-77.243316
"Beatty","OR",42.441815,-121.270831
"Vaughn","MT",47.560513,-111.545807
"Elk Horn","IA",41.591655,-95.05999
"New Boston","OH",38.752299,-82.936839
"New Sharon","NJ",40.206222,-74.550432
"Norcross","ME",45.629494,-68.802538
"Olivet","MI",42.441427,-84.924154
"Phillips","WI",45.696626,-90.40043
"Finney","TX",34.277569,-101.716288
"Cordova","AK",60.542778,-145.7575
"Leo","WY",42.250238,-106.803375
"Arlington","TN",35.296197,-89.661469
"Independence","IA",42.468598,-91.889339
"Maysville","OK",34.819167,-97.410701
"Roseau","MN",48.846093,-95.762766
"Brookville","MA",42.1251,-71.009213
"Boscobel","WI",43.134429,-90.705405
"Mesilla","NM",32.270094,-106.800838
"Niotaze","KS",37.073677,-96.013595
"Leon","WV",38.750639,-81.960694
"Paint","PA",40.243687,-78.848912
"Ladonia","AL",32.468198,-85.079102
"North Braddock","PA",40.398958,-79.840881
"Oceana","WV",37.692055,-81.623998
"Beddington","ME",44.848128,-68.061955
"Burnside","LA",30.13881,-90.923987
"Koehler","NM",36.740863,-104.618325
"Yolo","CA",38.731848,-121.807743
"Hennessey","OK",36.113152,-97.922451
"Rembert","SC",34.095709,-80.533415
"Solana Beach","CA",32.991155,-117.271148
"Arcata","CA",40.866517,-124.08284
"Chester","SC",34.704861,-81.214256
"Barton","OH",40.107293,-80.841199
"Benton","NY",42.717569,-77.04358
"Cordova","AL",33.759829,-87.183335
"Sandusky","MI",43.420299,-82.829657
"Ballston Spa","NY",43.000909,-73.849011
"Hepzibah","WV",39.332588,-80.335366
"Waverly","MO",39.209464,-93.517712
"Lilita","AL",32.483749,-88.128356
"Leland","IL",41.612531,-88.799524
"Dawson Springs","KY",37.167268,-87.692507
"Irwin","MO",37.588656,-94.285504
"Summit Hill","PA",40.824812,-75.871031
"Piedmont","AL",33.924545,-85.61135
"Coteau Holmes","LA",30.129922,-91.726225
"Bellville","OH",40.617376,-82.512643
"Cando","ND",48.486668,-99.209859
"Remington","VA",38.533735,-77.808327
"Walkerton","IN",41.466711,-86.483068
"King Hill","ID",43.004066,-115.203958
"Bauerstown","PA",40.495902,-79.976442
"Ashton","NE",41.248067,-98.794247
"Chester","SD",43.894974,-96.926445
"Rowland","NV",41.93657,-115.678694
"Lake Spring","MO",37.782542,-91.678764
"Rouseville","PA",41.468949,-79.690886
"Toddville","IA",42.099163,-91.716845
"Inman","KS",38.231954,-97.773381
"Apex","NC",35.732652,-78.850286
"Quincy","MA",42.252877,-71.00227
"Wapanucka","OK",34.377928,-96.448226
"Annapolis","MD",38.978445,-76.492183
"Maple Grove","MN",45.072464,-93.455788
"Pratts","VA",38.347629,-78.270004
"Alvord","IA",43.342199,-96.30114
"Chapel Hill","KY",36.719765,-86.292768
"Naugatuck","CT",41.48593,-73.050663
"Eldon","WA",47.54537,-123.04599
"Oolitic","IN",38.900883,-86.525272
"Uvalda","GA",32.035743,-82.508187
"Corpus Christi","TX",27.800583,-97.396381
"Milbridge","ME",44.535356,-67.880834
"National Park","NJ",39.865947,-75.17879
"Fellsburg","KS",37.81196,-99.175387
"Clark","WY",44.899392,-109.15098
"Weddington","NC",35.022371,-80.760903
"Lansing","NC",36.49929,-81.510941
"Rutersville","TX",29.947724,-96.797201
"Green Forest","AR",36.335347,-93.436019
"Centerville","DE",39.8215,-75.616596
"Polk","OH",40.9445,-82.215436
"Somes Bar","CA",41.376238,-123.476169
"Milton","DE",38.777612,-75.309914
"Athens","PA",41.957296,-76.517999
"Coffman Cove","AK",56.013889,-132.827778
"Rock","KS",37.440299,-97.006426
"Oceola","OH",40.844779,-83.093803
"Marshall","VA",38.864835,-77.857773
"Atwood","KS",39.806668,-101.042101
"Athena","OR",45.811799,-118.490525
"Poynor","MO",36.520339,-90.907068
"Glenrock","WY",42.861355,-105.872226
"Prudenville","MI",44.298351,-84.651967
"Vinland","KS",38.83945,-95.182193
"Tahuya","WA",47.371205,-123.055708
"East Washington","PA",40.173682,-80.23756
"Raymond","MN",45.015794,-95.238624
"Seeley Lake","MT",47.17938,-113.484523
"Clearview","OK",35.400984,-96.210176
"Scarlets Mill","PA",40.227038,-75.850203
"Pocahontas","IA",42.73553,-94.669147
"Loch Arbour","NJ",40.23289,-74.00097
"Maurertown","VA",38.929833,-78.463619
"Merrimac","MA",42.830646,-71.002279
"West Terre Haute","IN",39.465036,-87.450021
"Courtland","KS",39.781397,-97.892822
"Viola","KS",37.483074,-97.643939
"Lucerne","CO",40.481925,-104.699687
"Spiro","OK",35.245155,-94.643727
"Taylorsville","GA",34.086209,-84.987445
"Croton Heights","NY",41.246761,-73.783467
"Sugar Camp","WI",45.794399,-89.31402
"Rockledge","AL",34.089263,-86.112753
"Cross Cut","TX",32.033753,-99.132562
"Phillipstown","IL",38.141991,-88.021699
"Avon Park","FL",27.595867,-81.506186
"Ashland","NY",42.303696,-74.333479
"Parkville","MD",39.377329,-76.539687
"New Athens","IL",38.326438,-89.877047
"Threelinks","KY",37.467863,-84.189377
"Strandburg","SD",45.044132,-96.760619
"Mattese","MO",38.485609,-90.348728
"Kelso","WA",46.146779,-122.908445
"Tower","MI",45.35529,-84.300574
"Mena","AR",34.586217,-94.239655
"Crowley","TX",32.579025,-97.362517
"Kilkenny","MN",44.313297,-93.574116
"Murphys","CA",38.13742,-120.459644
"Kimberly","MN",46.560785,-93.466351
"Childress","TX",34.426453,-100.204002
"Dorchester","NH",43.756738,-71.948694
"Rio Creek","WI",44.589165,-87.541201
"Villanova","PA",40.037332,-75.349077
"Perryville","TN",35.620625,-88.041699
"Mayview","MO",39.053066,-93.830498
"Irondale","OH",40.571731,-80.726467
"Reno","TX",33.303727,-96.5198505
"Milford","WI",43.100834,-88.846773
"Altoona","AL",34.026208,-86.326092
"Eustis","FL",28.852767,-81.685353
"Wake Village","TX",33.426791,-94.106301
"Eola","OR",44.932341,-123.11982
"Sun","LA",30.649078,-89.892574
"Pine Grove","CO",39.409989,-105.323884
"Double Adobe","AZ",31.466675,-109.690002
"Fanning Springs","FL",29.590792,-82.929291
"Ruso","ND",47.838337,-100.933481
"Holcombe","WI",45.224412,-91.117364
"Persia","NY",42.385339,-78.936147
"Farley","IA",42.442778,-91.006245
"Saulsbury","TN",35.047033,-89.087842
"Bourbon","MO",38.15477,-91.244033
"Como","IL",41.766419,-89.767055
"Ihlen","MN",43.907193,-96.367259
"Miracle Valley","AZ",31.379268,-110.153411
"Nashville","OH",40.596173,-82.112097
"Ramirez","TX",27.345594,-98.409733
"Floyd","VA",36.911244,-80.32005
"Hazelwood","WA",47.550933,-122.191511
"Green Valley Lake","CA",34.24084,-117.07726
"Floydale","SC",34.323772,-79.336158
"Kyle","TX",29.989105,-97.877227
"Pickering","MO",40.450823,-94.842192
"Triplett","MO",39.49808,-93.193815
"Hemby Bridge","NC",35.118757,-80.630346
"Nopal","TX",30.288217,-103.926569
"Ozone","AR",35.641193,-93.443239
"Tahlequah","OK",35.919317,-94.993739
"Oasis","UT",39.293846,-112.628282
"Hiwannee","MS",31.810157,-88.690595
"Dora","OR",43.155945,-123.956208
"Larsmont","MN",46.979102,-91.745732
"Dayton","KY",39.112838,-84.47272
"Big Bear Lake","CA",34.243896,-116.911422
"Winnie","TX",29.820221,-94.384078
"Wirt","NY",42.135067,-78.151121
"North Branford","CT",41.327597,-72.76732
"Hume","NY",42.472842,-78.136398
"Plainview","TN",36.181036,-83.793304
"Witherbee","NY",44.087554,-73.532906
"Eastgate","TX",30.055495,-95.011872
"Foreman","AR",33.721783,-94.39687
"Francis Creek","WI",44.199439,-87.721475
"Guthrie","OK",35.882884,-97.449102
"Howard","PA",41.014229,-77.658053
"Peterborough","NH",42.870639,-71.951746
"McCook","NE",40.201948,-100.625708
"Dennis Port","MA",41.658445,-70.128629
"Wittenberg","MO",37.65255,-89.524542
"King","IA",42.405285,-90.591795
"Bremen","ME",43.968693,-69.424214
"Tiff City","MO",36.668405,-94.617168
"Darwin","IL",39.283372,-87.61197
"Arco","GA",31.201341,-81.506213
"Youngstown","OH",41.09978,-80.649519
"Lindale","GA",34.186762,-85.174673
"Poole","NE",40.979734,-98.969807
"Bon Air","TN",35.941177,-85.362472
"Garden Prairie","IL",42.250834,-88.71989
"Mount Eden","CA",37.636044,-122.099964
"Triangle","VA",38.546788,-77.336649
"Creve Coeur","IL",40.64726,-89.59121
"Caton","NY",42.056185,-77.027745
"Larson","ND",48.889754,-102.858511
"Keachi","LA",32.190886,-93.910449
"Coqu","PR",17.974133,-66.227112
"Fremont","NC",35.545438,-77.974709
"Pittsfield","MA",42.450085,-73.245382
"Alamance","NC",36.035136,-79.485855
"Richlands","NC",34.89933,-77.546634
"Devils Slide","UT",41.063556,-111.54326
"Hugo","CO",39.1361,-103.469945
"Chunky","MS",32.3257,-88.928108
"Odell","TX",34.345913,-99.418976
"Valders","WI",44.066104,-87.884258
"Louisburg","KS",38.619456,-94.68079
"Gladstone","MO",39.203892,-94.554677
"Jenner","CA",38.449636,-123.115559
"Ludlow Falls","OH",39.998108,-84.338836
"Boyd","FL",30.1891,-83.606538
"Woodburn","OR",45.143731,-122.855373
"Plymouth","WI",43.748605,-87.977038
"Greensboro Bend","VT",44.548942,-72.264826
"Red Springs","NC",34.815163,-79.183091
"Colton","CA",34.073902,-117.313655
"Gringo","PA",40.563956,-80.27145
"Palo Alto","PA",40.687312,-76.172164
"Laymantown","VA",37.365691,-79.857539
"Westernport","MD",39.48537,-79.044752
"Belcherville","TX",33.802601,-97.832255
"Plentywood","MT",48.77475,-104.562457
"Limington","ME",43.731744,-70.710892
"Idaville","PA",40.014815,-77.20276
"Antwerp","NY",44.199227,-75.606879
"McCallsburg","IA",42.166375,-93.385764
"Walnut Heights","CA",37.876592,-122.051074
"Saint Peters","MO",38.800329,-90.626512
"Bassett","VA",36.759304,-79.990319
"Shiloh","IL",38.561438,-89.897323
"Glenn","MI",42.520305,-86.227533
"Nashua","MN",46.03746,-96.308119
"Boring","OR",45.429843,-122.374811
"Mead","NE",41.227779,-96.487802
"Dorchester","NE",40.647228,-97.11337
"Cobb","WI",42.967493,-90.329569
"Castroville","CA",36.76579,-121.758005
"Walla Walla","WA",46.064581,-118.343021
"Matthews","TX",29.499409,-96.322743
"Waverly","PA",41.526467,-75.705469
"Oswayo","PA",41.921177,-78.018338
"Beech Grove","KY",37.616156,-87.396391
"Escalon","CA",37.797427,-120.996603
"Huntleigh","MO",38.615886,-90.410674
"Haysi","VA",37.205387,-82.294033
"New Pittsburg","OH",40.839224,-82.100152
"Enterprise","KS",38.902778,-97.116962
"Noorvik","AK",66.838333,-161.032778
"Bloomingdale","FL",27.893636,-82.240368
"Wahpeton","IA",43.366075,-95.171941
"Spencer Mountain","NC",35.306249,-81.110632
"Farr West","UT",41.297165,-112.02772
"Fairmount","NY",43.047289,-76.238538
"Gould","OK",34.674845,-99.794991
"Owatonna","MN",44.083852,-93.226044
"Rockville","UT",37.161094,-113.038274
"Hunter","AR",35.052869,-91.126234
"Pittsboro","NC",35.720146,-79.177237
"Powell","AL",34.286482,-85.749411
"Whyte","MN",47.451584,-91.562107
"Okarche","OK",35.729827,-98.000224
"Darmstadt","IN",38.09921,-87.578907
"Polacca","AZ",35.836672,-110.38152
"Watsonville","CA",36.910231,-121.756895
"Lamine","MO",38.946691,-92.874635
"Saranap","CA",37.884925,-122.076074
"Cross Keys","NJ",39.713448,-75.029614
"Williamsville","VA",38.194848,-79.570879
"Rombauer","MO",36.84311,-90.280106
"Donna","TX",26.170352,-98.05195
"Mechanicsburg","IL",39.809491,-89.397312
"Winfield","KS",37.239749,-96.995592
"Surprise","NE",41.108624,-97.311155
"Topeka Junction","GA",32.974574,-84.208528
"Indian Wells","AZ",35.405568,-110.084845
"Petrolia","TX",34.013151,-98.232267
"Mantador","ND",46.165237,-96.977306
"Mayland","TN",36.046732,-85.199966
"Leflore","MS",33.693728,-90.054808
"Bear Creek Village","PA",41.178694,-75.756304
"Munford","TN",35.44925,-89.815083
"Standing Rock","AL",33.079844,-85.253
"Naselle","WA",46.365382,-123.810706
"Julian","CA",33.078655,-116.601964
"Pittsfield","ME",44.782564,-69.383381
"Canadian","OK",35.181268,-95.679049
"Toonerville","CO",37.775009,-103.164097
"Elbridge","NY",43.034511,-76.447991
"American Falls","ID",42.786023,-112.854438
"Chapin","SC",34.165979,-81.349821
"Johnson Siding","SD",44.084709,-103.437966
"Unity","WI",44.851632,-90.316524
"Galeton","PA",41.733125,-77.641931
"Ferryville","WI",43.350532,-91.102074
"Anthem","AZ",33.867258,-112.146823
"Raymond","MT",48.876417,-104.580237
"Bedford Heights","OH",41.416998,-81.527343
"East Garden City","NY",40.730833,-73.598056
"Blue Rock","OH",39.80007,-81.891524
"Sterlington","LA",32.696249,-92.085966
"Klossner","MN",44.365797,-94.425807
"White Crystal Beach","MD",39.441781,-75.974667
"Requa","CA",41.546786,-124.066463
"Cornlea","NE",41.680009,-97.566437
"Wakefield","VA",37.895623,-77.115176
"Fern","WI",45.836068,-88.385961
"Waitsfield","VT",44.190059,-72.824838
"Darmstadt","IL",38.320882,-89.731764
"Clear Lake","IL",39.813661,-89.568708
"Hollywood","AL",34.72425,-85.972479
"Aurora Center","SD",43.526936,-98.589805
"McCordsville","IN",39.908095,-85.922759
"Speight","KY",37.275104,-82.687378
"South Lake","CA",35.636898,-118.367027
"Lewisburg","WV",37.801788,-80.44563
"Sugar Grove","PA",41.982557,-79.338662
"Raymond","MS",32.259315,-90.422595
"Rennert","NC",34.81433,-79.080866
"Irwin","PA",40.324514,-79.701155
"Garrison","MO",36.838946,-93.019621
"Barton","NY",42.042852,-76.448551
"New Hampton","MO",40.263609,-94.196066
"Paukaa","HI",19.762492,-155.091194
"Edgerly","LA",30.232706,-93.505991
"Trenton","IA",41.061691,-91.637386
"Berwyn","NE",41.351118,-99.499551
"Boys Town","NE",41.26111,-96.131965
"Centerville","IA",40.73418,-92.874088
"Wattenberg","CO",40.027761,-104.83664
"Pitkin","LA",30.936302,-92.936264
"Red Lick","MS",31.792385,-90.97927
"Bajandas","PR",18.157738,-65.781551
"Watson","NY",43.775903,-75.436016
"White Owl","SD",44.592211,-102.430721
"Wise","NC",36.486535,-78.170827
"Pittman Center","TN",35.759261,-83.395992
"Canyon Day","AZ",33.784774,-110.026488
"Burleigh","NJ",39.045669,-74.851558
"Becker","FL",30.671347,-81.641211
"Castlewood","SD",44.722742,-97.030068
"Boone","CO",38.248613,-104.25691
"Creola","OH",39.315347,-82.466267
"Greig","NY",43.681458,-75.354623
"Woodworth","ND",47.142495,-99.303169
"Saint Louis","MI",43.408364,-84.60667
"Irwinville","GA",31.648241,-83.382659
"Plainview","TX",34.184794,-101.706842
"Marlboro","VT",42.859526,-72.725927
"North Bloomfield","OH",41.464222,-80.868421
"Cankton","LA",30.346033,-92.109567
"Bennetts Mills","NJ",40.129003,-74.275146
"Ruth","MI",43.715294,-82.740211
"Woodstock","GA",34.101487,-84.519375
"Creighton","MO",38.494738,-94.073276
"Mammoth","PA",40.200904,-79.463093
"Clyde","CA",38.025476,-122.029407
"Harbour Pointe","WA",47.885652,-122.305134
"Monserrate","PR",18.436614,-66.359614
"Storrie","CA",39.917385,-121.323299
"Medicine Park","OK",34.733183,-98.526341
"Placerville","CA",38.729625,-120.798546
"Shirley","NY",40.801488,-72.867603
"Nashua","MT",48.132242,-106.35642
"Naguabo","PR",18.211625,-65.734884
"Wynantskill","NY",42.696745,-73.644284
"Wadsworth","IL",42.428632,-87.923965
"West Falmouth","MA",41.604274,-70.634475
"Alfordsville","IN",38.560607,-86.948335
"Johnson","VT",44.635606,-72.680398
"Jones Creek","TX",28.968582,-95.455221
"Alpena","SD",44.181377,-98.365646
"Hunter","AL",32.395693,-86.395528
"Virginia City","MT",45.293814,-111.946091
"Front Royal","VA",38.918167,-78.194445
"Parnell","IL",40.223091,-88.720626
"Green Valley","AZ",31.86581,-110.995758
"Ratliff City","OK",34.452922,-97.533253
"Arivaca","AZ",31.574812,-111.332321
"Warrenville","IL",41.817807,-88.173402
"Holmes Beach","FL",27.495316,-82.710933
"Everett","WA",47.978985,-122.202079
"Henlawson","WV",37.902325,-81.988181
"Jericho","AR",35.285921,-90.22704
"Otego","NY",42.397302,-75.173502
"Dillon Beach","CA",38.250751,-122.965277
"Hampden/Sydney","VA",37.241567,-78.469229
"Beaver Creek","OR",45.275599,-122.513651
"Plains","MT",47.460214,-114.882912
"Bird City","KS",39.750829,-101.532944
"Pine Hill","NY",42.133145,-74.480152
"Pilgrim","MI",44.664998,-86.24593
"Pleasanton","NE",40.967511,-99.086478
"Taylor","PA",41.394802,-75.70658
"Carnegie","GA",31.642946,-84.779087
"Center Hill","NC",36.215157,-76.610779
"Buckeye","CO",40.827205,-105.094976
"Ranger","TX",32.469852,-98.678948
"Comstock","TX",29.68438,-101.173438
"Walnut","IA",41.47749,-95.221941
"Delmita","TX",26.680057,-98.412515
"Mount Morris","PA",39.733134,-80.067842
"Willard","WI",44.734961,-90.719311
"Bourbon","MS",33.324286,-90.798708
"Startex","SC",34.928453,-82.098997
"Oakland","FL",28.555001,-81.63313
"El Porvenir","NM",35.696706,-105.38279
"Plymouth","WA",45.934577,-119.350296
"Coon Rapids","MN",45.145549,-93.304403
"Pollock","ID",45.312387,-116.359021
"River Pines","MA",42.563982,-71.288392
"Nyac","AK",61.004167,-159.940556
"New York Mills","NY",43.105348,-75.291278
"Hale Center","TX",34.064244,-101.843787
"The Galena Territory","IL",42.395592,-90.315867
"Adna","WA",46.628992,-123.061243
"Industry","KS",39.133329,-97.171408
"Elk City","NE",41.371664,-96.2678
"Carmen","AZ",31.58728,-111.052795
"Fleming","GA",31.880766,-81.426499
"Newellton","LA",32.072655,-91.240946
"Cane Savannah","SC",33.901823,-80.450361
"Snell","MS",32.191812,-88.501703
"Mountain House","CA",37.783261,-121.542726
"Middlefield","NY",42.687297,-74.839874
"Oulu","WI",46.632995,-91.531854
"Woodston","KS",39.455288,-99.095645
"Guntersville","AL",34.358147,-86.294704
"Frank","WV",38.548449,-79.805614
"Rush","NY",42.995896,-77.645556
"Albany","TX",32.723452,-99.297301
"Hanapepe","HI",21.913311,-159.587849
"Covert","KS",39.280288,-98.810913
"Okolona","KY",38.14118,-85.687738
"Valley Springs","SD",43.582473,-96.467819
"Langley Park","MD",38.988721,-76.981365
"Friendship","GA",32.150158,-84.421304
"Hasty","CO",38.112507,-102.957423
"Camp Sherman","OR",44.460394,-121.641165
"Welton","IA",41.908081,-90.595415
"Terra Bella","CA",35.962453,-119.044269
"Last Chance","CO",39.74082,-103.591614
"Cocolalla","ID",48.107965,-116.617418
"Wilkesville","OH",39.07452,-82.325986
"Tiskilwa","IL",41.292259,-89.506204
"Marston","MO",36.51895,-89.612579
"Mayfield","GA",33.355141,-82.800695
"Massena","NY",44.928105,-74.891865
"Holts Summit","MO",38.640315,-92.122406
"Fannettsburg","PA",40.065087,-77.82944
"Fraser","CO",39.944987,-105.817232
"Oxford","KS",37.274191,-97.16893
